"filename","IRT","Average","Greedy","GreedyMean","ICWA","Max","Thres","Cor90","Cor80","Cor70"
"connectionist_vowel_C10_P05_V06_CA0",0.829267139479905,0.850780141843972,0.838770685579196,0.834420803782506,0.866359338061466,0.810472813238771,0.852600472813239,4,16,28
"connectionist_vowel_C10_P05_V06_CA1",0.804539007092199,0.835342789598109,0.790591016548463,0.79661938534279,0.8848463356974,0.750141843971631,0.834066193853428,0,8,26
"connectionist_vowel_C10_P05_V07_CA0",0.829314420803782,0.844137115839244,0.848628841607565,0.836524822695035,0.860378250591017,0.812836879432624,0.849148936170213,4,16,28
"connectionist_vowel_C10_P05_V07_CA1",0.805768321513002,0.817943262411348,0.817612293144208,0.812245862884161,0.856548463356974,0.784739952718676,0.812458628841608,0,12,28
"connectionist_vowel_C10_P05_V08_CA0",0.843356973995272,0.865200945626478,0.843238770685579,0.864420803782506,0.876926713947991,0.844397163120567,0.871843971631206,4,16,26
"connectionist_vowel_C10_P05_V08_CA1",0.812695035460993,0.833309692671395,0.755106382978723,0.771843971631206,0.903120567375887,0.772647754137116,0.828983451536643,0,14,24
"connectionist_vowel_C10_P05_V09_CA0",0.844657210401891,0.864893617021277,0.846832151300236,0.853947990543735,0.871796690307329,0.814456264775414,0.87160756501182,4,16,26
"connectionist_vowel_C10_P05_V09_CA1",0.825035460992908,0.854444444444444,0.755460992907801,0.785957446808511,0.905271867612293,0.786985815602837,0.846926713947991,2,12,26
"connectionist_vowel_C10_P05_V10_CA0",0.855531914893617,0.863238770685579,0.858605200945626,0.868321513002364,0.868014184397163,0.829148936170213,0.868439716312057,4,18,30
"connectionist_vowel_C10_P05_V10_CA1",0.809716312056738,0.830945626477541,0.815153664302601,0.775508274231678,0.845508274231679,0.750839243498818,0.826737588652482,0,12,22
"connectionist_vowel_C11_P02_V01_CA0",0.316666666666667,0.39641975308642,0.442654320987654,0.365679012345679,0.582530864197531,0.506296296296296,0.419475308641975,2,12,28
"connectionist_vowel_C11_P02_V01_CA1",0.23,0.28,0.190123456790123,0.204259259259259,0.377592592592593,0.311604938271605,0.321450617283951,0,4,20
"connectionist_vowel_C11_P02_V02_CA0",0.326604938271605,0.403827160493827,0.46283950617284,0.450679012345679,0.581975308641975,0.432098765432099,0.423827160493827,2,12,28
"connectionist_vowel_C11_P02_V02_CA1",0.235246913580247,0.300123456790123,0.168148148148148,0.183333333333333,0.432654320987654,0.365123456790123,0.359506172839506,2,12,24
"connectionist_vowel_C11_P02_V03_CA0",0.250802469135802,0.325555555555556,0.268148148148148,0.306975308641975,0.491481481481481,0.446358024691358,0.35037037037037,2,12,26
"connectionist_vowel_C11_P02_V03_CA1",0.151543209876543,0.187037037037037,0.159691358024691,0.133271604938272,0.399012345679012,0.293086419753086,0.242314814814815,0,14,26
"connectionist_vowel_C11_P02_V04_CA0",0.305679012345679,0.369135802469136,0.345432098765432,0.340123456790123,0.553888888888889,0.394320987654321,0.413395061728395,2,12,28
"connectionist_vowel_C11_P02_V04_CA1",0.175617283950617,0.207962962962963,0.135123456790123,0.149938271604938,0.379135802469136,0.209814814814815,0.258703703703704,0,4,24
"connectionist_vowel_C11_P02_V05_CA0",0.385679012345679,0.455679012345679,0.475864197530864,0.420246913580247,0.602345679012346,0.566388888888889,0.437993827160494,2,12,28
"connectionist_vowel_C11_P02_V05_CA1",0.285185185185185,0.306481481481481,0.218827160493827,0.230308641975309,0.41141975308642,0.373765432098765,0.348024691358025,0,4,22
"connectionist_vowel_C11_P02_V06_CA0",0.283024691358025,0.351666666666667,0.305,0.308765432098765,0.535925925925926,0.400493827160494,0.387283950617284,2,12,28
"connectionist_vowel_C11_P02_V06_CA1",0.234506172839506,0.258641975308642,0.174753086419753,0.22,0.375493827160494,0.315802469135802,0.294722222222222,0,10,22
"connectionist_vowel_C11_P02_V07_CA0",0.299135802469136,0.36679012345679,0.341728395061728,0.314876543209877,0.511543209876543,0.407962962962963,0.370308641975309,2,12,26
"connectionist_vowel_C11_P02_V07_CA1",0.207592592592593,0.248518518518518,0.262469135802469,0.209135802469136,0.386358024691358,0.285925925925926,0.322623456790123,0,8,24
"connectionist_vowel_C11_P02_V08_CA0",0.292345679012346,0.370987654320988,0.430617283950617,0.363271604938272,0.550740740740741,0.383086419753086,0.401604938271605,2,12,28
"connectionist_vowel_C11_P02_V08_CA1",0.161358024691358,0.206543209876543,0.111111111111111,0.113888888888889,0.308086419753086,0.257469135802469,0.289413580246914,0,4,14
"connectionist_vowel_C11_P02_V09_CA0",0.295740740740741,0.376604938271605,0.29858024691358,0.333888888888889,0.574876543209877,0.46962962962963,0.417006172839506,2,12,28
"connectionist_vowel_C11_P02_V09_CA1",0.219444444444444,0.252592592592593,0.152283950617284,0.147345679012346,0.404938271604938,0.333024691358025,0.305555555555556,0,10,20
"connectionist_vowel_C11_P02_V10_CA0",0.328518518518519,0.422222222222222,0.478333333333333,0.388395061728395,0.59141975308642,0.523672839506173,0.453641975308642,2,12,28
"connectionist_vowel_C11_P02_V10_CA1",0.305061728395062,0.319074074074074,0.191913580246914,0.217345679012346,0.521172839506173,0.341172839506173,0.343858024691358,0,14,22
"connectionist_vowel_C11_P05_V01_CA0",0.268463356973995,0.329456264775414,0.316524822695035,0.316737588652482,0.473947990543735,0.382955082742317,0.360531914893617,4,14,32
"connectionist_vowel_C11_P05_V01_CA1",0.17290780141844,0.213427895981087,0.18983451536643,0.161087470449173,0.312647754137116,0.31338061465721,0.289184397163121,2,8,20
"connectionist_vowel_C11_P05_V02_CA0",0.311205673758865,0.349669030732861,0.31839243498818,0.355106382978723,0.448794326241135,0.417163120567376,0.362328605200946,2,14,30
"connectionist_vowel_C11_P05_V02_CA1",0.170141843971631,0.204468085106383,0.159598108747045,0.168014184397163,0.36096926713948,0.299574468085106,0.255366430260047,4,14,26
"connectionist_vowel_C11_P05_V03_CA0",0.286713947990544,0.339432624113475,0.310449172576832,0.31193853427896,0.482127659574468,0.425271867612293,0.380378250591017,4,14,34
"connectionist_vowel_C11_P05_V03_CA1",0.203191489361702,0.25451536643026,0.143144208037825,0.145011820330969,0.377541371158392,0.332624113475177,0.35468085106383,0,10,24
"connectionist_vowel_C11_P05_V04_CA0",0.252458628841608,0.310874704491726,0.319598108747045,0.322931442080378,0.460118203309693,0.350827423167849,0.352978723404255,4,14,30
"connectionist_vowel_C11_P05_V04_CA1",0.15886524822695,0.202860520094563,0.183782505910165,0.149338061465721,0.30434988179669,0.308179669030733,0.269408983451537,0,8,22
"connectionist_vowel_C11_P05_V05_CA0",0.257352245862884,0.326382978723404,0.286359338061466,0.330661938534279,0.479976359338061,0.394066193853428,0.371028368794326,2,14,32
"connectionist_vowel_C11_P05_V05_CA1",0.175106382978723,0.216548463356974,0.147754137115839,0.175130023640662,0.335673758865248,0.321347517730496,0.277884160756501,0,10,24
"connectionist_vowel_C11_P05_V06_CA0",0.25193853427896,0.305839243498818,0.314609929078014,0.292789598108747,0.449550827423168,0.351796690307329,0.347659574468085,4,14,28
"connectionist_vowel_C11_P05_V06_CA1",0.173924349881797,0.225342789598109,0.189550827423168,0.151843971631206,0.27338061465721,0.251926713947991,0.244278959810875,0,4,22
"connectionist_vowel_C11_P05_V07_CA0",0.271654846335697,0.322458628841608,0.29886524822695,0.309952718676123,0.452671394799054,0.410945626477541,0.373096926713948,2,14,28
"connectionist_vowel_C11_P05_V07_CA1",0.196643026004728,0.254231678486998,0.190591016548463,0.209716312056738,0.424089834515366,0.376524822695035,0.333664302600473,0,6,20
"connectionist_vowel_C11_P05_V08_CA0",0.248486997635934,0.309243498817967,0.318936170212766,0.307990543735225,0.445366430260047,0.388569739952719,0.343853427895981,2,14,34
"connectionist_vowel_C11_P05_V08_CA1",0.137446808510638,0.190874704491726,0.102884160756501,0.12354609929078,0.305366430260047,0.253049645390071,0.258605200945626,0,12,24
"connectionist_vowel_C11_P05_V09_CA0",0.232553191489362,0.290496453900709,0.263404255319149,0.267943262411348,0.444799054373522,0.350921985815603,0.344267139479905,2,14,28
"connectionist_vowel_C11_P05_V09_CA1",0.196052009456265,0.224704491725768,0.121513002364066,0.127044917257683,0.296950354609929,0.258699763593381,0.255200945626478,0,6,12
"connectionist_vowel_C11_P05_V10_CA0",0.291442080378251,0.352789598108747,0.313900709219858,0.362695035460993,0.48080378250591,0.407943262411347,0.365957446808511,2,14,28
"connectionist_vowel_C11_P05_V10_CA1",0.192529550827423,0.222080378250591,0.194633569739953,0.175933806146572,0.363144208037825,0.311323877068558,0.269976359338061,6,18,28
"connectionist_vowel_C2_P02_V01_CA0",0.633024691358025,0.594938271604938,0.501172839506173,0.505864197530864,0.655185185185185,0.494012345679012,0.565185185185185,4,10,30
"connectionist_vowel_C2_P02_V01_CA1",0.639753086419753,0.640864197530864,0.608641975308642,0.594012345679012,0.639197530864198,0.538024691358025,0.621111111111111,2,8,24
"connectionist_vowel_C2_P02_V02_CA0",0.724320987654321,0.696481481481481,0.666358024691358,0.65320987654321,0.741234567901235,0.591172839506173,0.679506172839506,4,10,30
"connectionist_vowel_C2_P02_V02_CA1",0.67783950617284,0.676913580246914,0.615123456790123,0.605,0.699506172839506,0.589166666666667,0.642623456790123,0,14,22
"connectionist_vowel_C2_P02_V03_CA0",0.624074074074074,0.589753086419753,0.592098765432099,0.531172839506173,0.675679012345679,0.463086419753086,0.552932098765432,4,10,32
"connectionist_vowel_C2_P02_V03_CA1",0.642654320987654,0.644074074074074,0.569135802469136,0.583765432098765,0.716913580246914,0.574444444444444,0.585864197530864,0,12,26
"connectionist_vowel_C2_P02_V04_CA0",0.642901234567901,0.60358024691358,0.575679012345679,0.569444444444444,0.64179012345679,0.524691358024691,0.583518518518519,4,10,32
"connectionist_vowel_C2_P02_V04_CA1",0.63037037037037,0.624876543209877,0.476975308641975,0.494938271604938,0.692469135802469,0.576820987654321,0.569444444444444,4,14,24
"connectionist_vowel_C2_P02_V05_CA0",0.703395061728395,0.656172839506173,0.65679012345679,0.611604938271605,0.709382716049383,0.530802469135802,0.62962962962963,4,10,26
"connectionist_vowel_C2_P02_V05_CA1",0.709012345679012,0.71283950617284,0.646543209876543,0.676358024691358,0.716234567901235,0.660308641975309,0.678456790123457,2,8,16
"connectionist_vowel_C2_P02_V06_CA0",0.665246913580247,0.625308641975309,0.618456790123457,0.609753086419753,0.679876543209877,0.547345679012346,0.596975308641975,4,10,26
"connectionist_vowel_C2_P02_V06_CA1",0.647037037037037,0.672592592592593,0.533827160493827,0.586481481481481,0.718024691358025,0.512654320987654,0.646913580246914,0,10,20
"connectionist_vowel_C2_P02_V07_CA0",0.618395061728395,0.560679012345679,0.501543209876543,0.509567901234568,0.629506172839506,0.432222222222222,0.544814814814815,4,10,28
"connectionist_vowel_C2_P02_V07_CA1",0.631851851851852,0.629197530864197,0.545987654320988,0.455679012345679,0.660308641975309,0.538395061728395,0.578333333333333,2,8,24
"connectionist_vowel_C2_P02_V08_CA0",0.687962962962963,0.641851851851852,0.616975308641975,0.61,0.682901234567901,0.534938271604938,0.638641975308642,4,10,26
"connectionist_vowel_C2_P02_V08_CA1",0.654444444444444,0.660679012345679,0.6,0.617160493827161,0.667037037037037,0.597808641975309,0.643518518518518,0,10,20
"connectionist_vowel_C2_P02_V09_CA0",0.656913580246914,0.624197530864197,0.580061728395062,0.588765432098765,0.680740740740741,0.538086419753086,0.588024691358025,4,10,26
"connectionist_vowel_C2_P02_V09_CA1",0.660617283950617,0.661975308641975,0.50358024691358,0.507530864197531,0.65462962962963,0.596666666666667,0.614012345679012,0,8,22
"connectionist_vowel_C2_P02_V10_CA0",0.633148148148148,0.615802469135802,0.556296296296296,0.565185185185185,0.702345679012346,0.547530864197531,0.580432098765432,4,10,26
"connectionist_vowel_C2_P02_V10_CA1",0.607962962962963,0.618703703703704,0.491234567901235,0.516728395061728,0.640185185185185,0.501049382716049,0.595308641975309,0,6,22
"connectionist_vowel_C2_P05_V01_CA0",0.623451536643026,0.581040189125296,0.548179669030733,0.555248226950355,0.602009456264775,0.522387706855792,0.54565011820331,4,14,26
"connectionist_vowel_C2_P05_V01_CA1",0.580425531914894,0.579503546099291,0.529456264775414,0.51210401891253,0.580283687943262,0.553758865248227,0.549172576832151,2,8,16
"connectionist_vowel_C2_P05_V02_CA0",0.606666666666667,0.575200945626478,0.571158392434988,0.542056737588652,0.628368794326241,0.488416075650118,0.548770685579196,6,14,26
"connectionist_vowel_C2_P05_V02_CA1",0.580780141843972,0.581016548463357,0.545673758865248,0.544160756501182,0.603002364066194,0.530567375886525,0.548073286052009,0,8,16
"connectionist_vowel_C2_P05_V03_CA0",0.630827423167849,0.570520094562648,0.549692671394799,0.54371158392435,0.572127659574468,0.487966903073286,0.548806146572104,4,14,28
"connectionist_vowel_C2_P05_V03_CA1",0.61886524822695,0.613427895981087,0.599905437352246,0.591489361702128,0.627210401891253,0.556075650118203,0.577163120567376,4,14,24
"connectionist_vowel_C2_P05_V04_CA0",0.576430260047281,0.523096926713948,0.48709219858156,0.489976359338061,0.539503546099291,0.446950354609929,0.48725768321513,4,16,32
"connectionist_vowel_C2_P05_V04_CA1",0.569976359338061,0.567352245862884,0.56468085106383,0.551465721040189,0.58193853427896,0.490425531914894,0.543049645390071,0,6,18
"connectionist_vowel_C2_P05_V05_CA0",0.633498817966903,0.590212765957447,0.571111111111111,0.550780141843972,0.605886524822695,0.507210401891253,0.553486997635934,4,12,30
"connectionist_vowel_C2_P05_V05_CA1",0.608368794326241,0.611985815602837,0.521276595744681,0.56725768321513,0.61903073286052,0.55951536643026,0.563924349881797,2,6,24
"connectionist_vowel_C2_P05_V06_CA0",0.607777777777778,0.555579196217494,0.601205673758865,0.560236406619385,0.574869976359338,0.465366430260047,0.518404255319149,4,14,32
"connectionist_vowel_C2_P05_V06_CA1",0.591914893617021,0.575248226950355,0.528132387706856,0.503498817966903,0.571371158392435,0.513900709219858,0.531075650118203,2,8,14
"connectionist_vowel_C2_P05_V07_CA0",0.616146572104019,0.566713947990544,0.572978723404255,0.523498817966903,0.578368794326241,0.454231678486998,0.546595744680851,4,16,32
"connectionist_vowel_C2_P05_V07_CA1",0.625602836879433,0.630921985815603,0.533853427895981,0.533853427895981,0.654231678486998,0.548794326241135,0.587163120567376,4,16,26
"connectionist_vowel_C2_P05_V08_CA0",0.597730496453901,0.555910165484634,0.548439716312057,0.522198581560284,0.586335697399527,0.469385342789598,0.530531914893617,4,14,30
"connectionist_vowel_C2_P05_V08_CA1",0.582387706855792,0.573144208037825,0.559976359338061,0.52839243498818,0.59565011820331,0.521371158392435,0.520283687943262,2,12,22
"connectionist_vowel_C2_P05_V09_CA0",0.647919621749409,0.605579196217494,0.57612293144208,0.588345153664303,0.630685579196217,0.514491725768321,0.594704491725768,4,12,28
"connectionist_vowel_C2_P05_V09_CA1",0.65016548463357,0.649078014184397,0.555555555555556,0.577565011820331,0.64338061465721,0.588014184397163,0.636087470449173,0,12,24
"connectionist_vowel_C2_P05_V10_CA0",0.593475177304965,0.553073286052009,0.527021276595745,0.521962174940898,0.595697399527187,0.463215130023641,0.541784869976359,4,14,32
"connectionist_vowel_C2_P05_V10_CA1",0.592151300236407,0.583073286052009,0.593664302600473,0.580756501182033,0.57612293144208,0.515697399527187,0.542127659574468,4,14,22
"connectionist_vowel_C3_P02_V01_CA0",0.503765432098765,0.572283950617284,0.524444444444444,0.543765432098765,0.682530864197531,0.565,0.556234567901235,2,12,28
"connectionist_vowel_C3_P02_V01_CA1",0.497469135802469,0.501111111111111,0.457222222222222,0.462407407407407,0.54679012345679,0.400555555555556,0.480185185185185,0,10,24
"connectionist_vowel_C3_P02_V02_CA0",0.526604938271605,0.557777777777778,0.536543209876543,0.513395061728395,0.627777777777778,0.458333333333333,0.529043209876543,2,12,30
"connectionist_vowel_C3_P02_V02_CA1",0.545925925925926,0.552283950617284,0.536234567901235,0.519444444444444,0.57462962962963,0.408333333333333,0.533703703703704,2,12,24
"connectionist_vowel_C3_P02_V03_CA0",0.455740740740741,0.491172839506173,0.503271604938272,0.470432098765432,0.552469135802469,0.453641975308642,0.44641975308642,2,12,30
"connectionist_vowel_C3_P02_V03_CA1",0.515246913580247,0.497469135802469,0.391049382716049,0.436172839506173,0.511543209876543,0.383148148148148,0.469660493827161,2,14,24
"connectionist_vowel_C3_P02_V04_CA0",0.542716049382716,0.586543209876543,0.576481481481481,0.539197530864198,0.659567901234568,0.575555555555556,0.564506172839506,2,12,28
"connectionist_vowel_C3_P02_V04_CA1",0.570308641975309,0.556975308641975,0.478333333333333,0.469444444444444,0.530740740740741,0.539814814814815,0.524012345679012,0,12,20
"connectionist_vowel_C3_P02_V05_CA0",0.524320987654321,0.563641975308642,0.562777777777778,0.548518518518519,0.635061728395062,0.497592592592593,0.547962962962963,2,12,30
"connectionist_vowel_C3_P02_V05_CA1",0.506666666666667,0.525555555555556,0.482098765432099,0.451666666666667,0.544074074074074,0.459444444444444,0.49537037037037,0,6,22
"connectionist_vowel_C3_P02_V06_CA0",0.497222222222222,0.539814814814815,0.484506172839506,0.520493827160494,0.610432098765432,0.521666666666667,0.503148148148148,2,12,26
"connectionist_vowel_C3_P02_V06_CA1",0.415987654320988,0.427345679012346,0.375679012345679,0.377716049382716,0.437962962962963,0.37216049382716,0.410555555555556,0,4,20
"connectionist_vowel_C3_P02_V07_CA0",0.401172839506173,0.430432098765432,0.45462962962963,0.428765432098765,0.500061728395062,0.393333333333333,0.407283950617284,2,12,30
"connectionist_vowel_C3_P02_V07_CA1",0.475308641975309,0.483086419753086,0.454320987654321,0.490864197530864,0.527098765432099,0.478765432098765,0.464135802469136,0,6,16
"connectionist_vowel_C3_P02_V08_CA0",0.509506172839506,0.55462962962963,0.562469135802469,0.536296296296296,0.637469135802469,0.512592592592593,0.528487654320988,2,12,26
"connectionist_vowel_C3_P02_V08_CA1",0.56141975308642,0.546111111111111,0.544382716049383,0.530246913580247,0.531358024691358,0.511851851851852,0.508981481481481,0,6,22
"connectionist_vowel_C3_P02_V09_CA0",0.469197530864198,0.507901234567901,0.544938271604938,0.520617283950617,0.567716049382716,0.497777777777778,0.484074074074074,2,12,30
"connectionist_vowel_C3_P02_V10_CA0",0.544320987654321,0.597283950617284,0.523271604938272,0.565123456790123,0.668641975308642,0.562654320987654,0.554598765432099,2,12,26
"connectionist_vowel_C3_P02_V10_CA1",0.57820987654321,0.584074074074074,0.50679012345679,0.50716049382716,0.569444444444444,0.497962962962963,0.578271604938272,0,8,24
"connectionist_vowel_C3_P05_V01_CA0",0.417683215130024,0.427659574468085,0.447943262411348,0.425366430260047,0.470236406619385,0.407635933806147,0.394940898345154,4,14,30
"connectionist_vowel_C3_P05_V01_CA1",0.42709219858156,0.440945626477541,0.410425531914894,0.410874704491726,0.506548463356974,0.359810874704492,0.411347517730496,0,6,24
"connectionist_vowel_C3_P05_V02_CA0",0.424302600472813,0.450945626477541,0.46160756501182,0.44241134751773,0.505579196217494,0.434539007092199,0.430260047281324,4,14,26
"connectionist_vowel_C3_P05_V02_CA1",0.407943262411347,0.403971631205674,0.38016548463357,0.381489361702128,0.418912529550827,0.37661938534279,0.377860520094563,0,12,22
"connectionist_vowel_C3_P05_V03_CA0",0.46789598108747,0.490472813238771,0.497139479905437,0.482813238770686,0.539054373522459,0.466737588652482,0.468297872340426,4,14,26
"connectionist_vowel_C3_P05_V03_CA1",0.463191489361702,0.468534278959811,0.414751773049645,0.418534278959811,0.496572104018913,0.445910165484634,0.420118203309693,0,12,24
"connectionist_vowel_C3_P05_V04_CA0",0.483617021276596,0.51919621749409,0.525059101654846,0.513522458628842,0.59338061465721,0.481347517730496,0.489574468085106,4,14,30
"connectionist_vowel_C3_P05_V04_CA1",0.477304964539007,0.47709219858156,0.417541371158392,0.426643026004728,0.481962174940898,0.463498817966903,0.451879432624113,0,12,24
"connectionist_vowel_C3_P05_V05_CA0",0.419456264775414,0.423356973995272,0.444184397163121,0.436052009456265,0.464255319148936,0.396075650118203,0.399539007092199,4,14,26
"connectionist_vowel_C3_P05_V05_CA1",0.449338061465721,0.447848699763593,0.414066193853428,0.422411347517731,0.479054373522459,0.432647754137116,0.424976359338061,0,14,24
"connectionist_vowel_C3_P05_V06_CA0",0.472269503546099,0.490189125295508,0.499148936170213,0.483947990543735,0.529598108747045,0.468179669030733,0.467683215130024,4,14,28
"connectionist_vowel_C3_P05_V06_CA1",0.449550827423168,0.448912529550827,0.425224586288416,0.425224586288416,0.45983451536643,0.483309692671395,0.434858156028369,0,8,14
"connectionist_vowel_C3_P05_V07_CA0",0.456028368794326,0.475697399527187,0.482245862884161,0.463853427895981,0.521276595744681,0.454208037825059,0.460992907801418,4,14,30
"connectionist_vowel_C3_P05_V07_CA1",0.459527186761229,0.46371158392435,0.41548463356974,0.43919621749409,0.502198581560284,0.445886524822695,0.438947990543735,0,12,28
"connectionist_vowel_C3_P05_V08_CA0",0.435626477541371,0.443333333333333,0.434326241134752,0.45274231678487,0.45661938534279,0.443333333333333,0.418605200945626,4,14,28
"connectionist_vowel_C3_P05_V08_CA1",0.425933806146572,0.420780141843972,0.412813238770686,0.413167848699764,0.434184397163121,0.369976359338061,0.377234042553191,2,10,26
"connectionist_vowel_C3_P05_V09_CA0",0.468463356973995,0.482978723404255,0.47063829787234,0.483238770685579,0.518794326241135,0.477517730496454,0.460874704491726,4,14,26
"connectionist_vowel_C3_P05_V09_CA1",0.474491725768321,0.46113475177305,0.441040189125296,0.435886524822695,0.468557919621749,0.408652482269504,0.417777777777778,0,12,24
"connectionist_vowel_C3_P05_V10_CA0",0.421891252955083,0.444869976359338,0.455981087470449,0.440921985815603,0.488581560283688,0.428439716312057,0.412919621749409,4,14,26
"connectionist_vowel_C3_P05_V10_CA1",0.477044917257683,0.486052009456265,0.466217494089834,0.469314420803782,0.503853427895981,0.416572104018913,0.460177304964539,0,10,20
"connectionist_vowel_C4_P02_V01_CA0",0.489567901234568,0.536296296296296,0.511296296296296,0.542777777777778,0.606234567901235,0.67141975308642,0.542962962962963,4,20,30
"connectionist_vowel_C4_P02_V01_CA1",0.541666666666667,0.544506172839506,0.56716049382716,0.569259259259259,0.536172839506173,0.664382716049383,0.559382716049383,0,8,22
"connectionist_vowel_C4_P02_V02_CA0",0.442777777777778,0.543086419753086,0.622222222222222,0.553148148148148,0.711975308641975,0.660123456790123,0.550802469135802,4,20,30
"connectionist_vowel_C4_P02_V02_CA1",0.47179012345679,0.485679012345679,0.499876543209877,0.509197530864198,0.571358024691358,0.577962962962963,0.509567901234568,0,12,26
"connectionist_vowel_C4_P02_V03_CA0",0.504320987654321,0.578518518518519,0.613395061728395,0.633148148148148,0.675246913580247,0.749074074074074,0.585864197530864,4,20,34
"connectionist_vowel_C4_P02_V03_CA1",0.526296296296296,0.506666666666667,0.551543209876543,0.564814814814815,0.436111111111111,0.643641975308642,0.494938271604938,0,2,12
"connectionist_vowel_C4_P02_V04_CA0",0.494074074074074,0.56358024691358,0.634876543209877,0.612530864197531,0.639320987654321,0.765864197530864,0.56537037037037,4,18,32
"connectionist_vowel_C4_P02_V04_CA1",0.51216049382716,0.549382716049383,0.532592592592593,0.532716049382716,0.558827160493827,0.621172839506173,0.55858024691358,0,10,22
"connectionist_vowel_C4_P02_V05_CA0",0.499567901234568,0.575185185185185,0.63537037037037,0.587098765432099,0.645246913580247,0.68283950617284,0.587777777777778,4,20,32
"connectionist_vowel_C4_P02_V05_CA1",0.475925925925926,0.451049382716049,0.488703703703704,0.511296296296296,0.464814814814815,0.638888888888889,0.480123456790123,0,6,20
"connectionist_vowel_C4_P02_V06_CA0",0.425987654320988,0.54679012345679,0.627901234567901,0.597777777777778,0.729382716049383,0.74858024691358,0.580617283950617,4,18,36
"connectionist_vowel_C4_P02_V06_CA1",0.388456790123457,0.394012345679012,0.381172839506173,0.499012345679012,0.345123456790123,0.460987654320988,0.385246913580247,0,8,20
"connectionist_vowel_C4_P02_V07_CA0",0.510555555555556,0.603703703703704,0.562654320987654,0.613827160493827,0.737716049382716,0.745,0.595308641975309,4,20,30
"connectionist_vowel_C4_P02_V07_CA1",0.524012345679012,0.544135802469136,0.679814814814815,0.647592592592593,0.568518518518519,0.609722222222222,0.527932098765432,0,2,12
"connectionist_vowel_C4_P02_V08_CA0",0.432345679012346,0.52462962962963,0.467530864197531,0.525740740740741,0.675123456790123,0.648888888888889,0.546913580246914,4,20,34
"connectionist_vowel_C4_P02_V08_CA1",0.470679012345679,0.466728395061728,0.508518518518518,0.492469135802469,0.479320987654321,0.585493827160494,0.485123456790123,0,6,22
"connectionist_vowel_C4_P02_V09_CA0",0.550123456790123,0.630925925925926,0.736172839506173,0.661234567901235,0.752654320987654,0.786358024691358,0.640925925925926,4,20,30
"connectionist_vowel_C4_P02_V09_CA1",0.500555555555556,0.495432098765432,0.555493827160494,0.555493827160494,0.441666666666667,0.546975308641975,0.505864197530864,2,6,14
"connectionist_vowel_C4_P02_V10_CA0",0.430432098765432,0.517962962962963,0.484814814814815,0.544012345679012,0.603456790123457,0.652654320987654,0.537654320987654,4,18,34
"connectionist_vowel_C4_P02_V10_CA1",0.432222222222222,0.408395061728395,0.533518518518519,0.482654320987654,0.354506172839506,0.555432098765432,0.43283950617284,0,10,28
"connectionist_vowel_C4_P05_V01_CA0",0.388841607565012,0.459290780141844,0.520945626477541,0.48274231678487,0.510921985815603,0.576950354609929,0.481867612293144,4,18,36
"connectionist_vowel_C4_P05_V02_CA0",0.41016548463357,0.464066193853428,0.517281323877069,0.471347517730496,0.529905437352246,0.577659574468085,0.480520094562648,4,18,30
"connectionist_vowel_C4_P05_V02_CA1",0.392340425531915,0.386382978723404,0.460591016548463,0.467470449172577,0.417730496453901,0.487872340425532,0.426903073286052,6,18,34
"connectionist_vowel_C4_P05_V03_CA0",0.379267139479905,0.452600472813239,0.476903073286052,0.488888888888889,0.533120567375887,0.594799054373522,0.486690307328605,4,18,32
"connectionist_vowel_C4_P05_V03_CA1",0.403427895981087,0.402860520094563,0.434940898345154,0.44725768321513,0.440283687943262,0.491867612293144,0.412966903073286,0,14,24
"connectionist_vowel_C4_P05_V04_CA0",0.377612293144208,0.425342789598109,0.408132387706856,0.466713947990544,0.466713947990544,0.545130023640662,0.439219858156028,4,18,30
"connectionist_vowel_C4_P05_V04_CA1",0.408652482269504,0.402293144208038,0.337115839243499,0.452033096926714,0.425059101654846,0.472127659574468,0.411442080378251,0,14,28
"connectionist_vowel_C4_P05_V05_CA0",0.420047281323877,0.494018912529551,0.470212765957447,0.521702127659574,0.542198581560284,0.632364066193853,0.508368794326241,4,18,32
"connectionist_vowel_C4_P05_V05_CA1",0.425059101654846,0.433971631205674,0.485626477541371,0.481394799054374,0.415933806146572,0.528628841607565,0.452293144208038,0,8,26
"connectionist_vowel_C4_P05_V06_CA0",0.396690307328605,0.47177304964539,0.532884160756501,0.491678486997636,0.514751773049645,0.580094562647754,0.488144208037825,4,18,30
"connectionist_vowel_C4_P05_V06_CA1",0.431063829787234,0.421442080378251,0.487825059101655,0.439243498817967,0.439716312056738,0.555082742316785,0.45919621749409,2,8,24
"connectionist_vowel_C4_P05_V07_CA0",0.376832151300236,0.430945626477541,0.445059101654846,0.497139479905437,0.460330969267139,0.613286052009456,0.466690307328605,4,18,30
"connectionist_vowel_C4_P05_V07_CA1",0.431111111111111,0.457470449172577,0.450425531914894,0.450425531914894,0.472647754137116,0.526501182033097,0.464539007092199,2,10,20
"connectionist_vowel_C4_P05_V08_CA0",0.43758865248227,0.496524822695035,0.556713947990544,0.530189125295508,0.552080378250591,0.616713947990544,0.506477541371158,4,18,34
"connectionist_vowel_C4_P05_V08_CA1",0.419172576832151,0.416052009456265,0.523026004728132,0.495768321513002,0.419858156028369,0.588191489361702,0.425673758865248,0,14,34
